hike														
hill	  گرد	تەپکە	تەپکۆڵە	کێوی بچووک										
hinder	  بوونەکۆسپ	تەگەرەتێخستن	کۆسپ هێنانەڕێ	وەدواخستن	ڕێگرتن									
hindquarters														
hindrance	  کۆسپ	لەمپەڕ	ئاستەنگ											
hire	  بە کرێگرتن	بژاره	قەرەبوو											
history	  مێژوو													
histrion														
hit	  لێدان	زەبر	سەرکەوتن	پێکان	سەرکەوتوو	فیلم یا ئاهەنگی زۆر سەرکەوتوو								
hitch														
hitchhike														
hitting														
hobble														
hock														
hold	  ڕاگرتن	گرتن												
holdfast														
holding														
holdup														
hole	  کون	کونا	سۆنت	سیلاخ										
holiday	  پشوو	پشووی هاوین												
hollow	  بۆش	ناوبۆش	بەتاڵ	قووڵکە	چاڵایی	درۆ	فێڵباز							
home	  ماڵ	خانوو	ماڵەوە											
homecoming	  گەڕانەوە بۆ ماڵەوە	گەڕانەوە بۆ وڵات												
homemaker														
hominid														
homo														
honcho														
hone														
honey	  هەنگوین	خۆشەویست	دڵەکەم											
honk														
honor	  شانازی	رێزگرتن	سەربەرزی	شکۆ	تازیاری	ودم	نامووس	ئابڕوو						
honour	  نامووس													
hoof	  سم													
hoop														
hope	  هیوا													
horde	  قەرەباڵغی	ئاپۆرا	خەڵکێکی زۆر											
hormone	  هۆرمۆن													
horn	  شاخ													
horse	  ئەسپ													
horticulture														
host	  یانەوان	خانەخوێ												
hostel														
hostelry														
hostility														
hotel	  میوانخانە	هۆتێل												
hotfoot														
hotshot														
hour	  كاژێر	شەست خولەك	سات	تاو										
house	  ماڵ	خانوو	خانی											
household	  خێزان	بنەماڵە	ماڵ	پێداویستیی ماڵ	ماڵی	خۆمانە	ئاسایی							
houseplant														
housewife	  كابان	کەیبانوو												
housing	  نیشتەجێبوون	گیرسانەوە	پەناگا	بەرگ	خانوبەرە									
howl														
hoy														
hr														
hum														
human	  مرۆڤ	مرۆ												
humanity	  مرۆڤایەتی													
humankind	  مرۆڤایەتی													
humans														
humble	  بێ‌فیز	بێ‌دەیه	ساده											
humiliate														
humor	  جەفەنگبازی	قسە خۆشی	گاڵتەکەری	گاڵتە و گەپ	راوێژوڕوو	مەزاج								
humour														
hump	  تاسەی سەر ڕێگە	چەماوە												
hunger	  برسێتی	برسی بوون	تامەزرۆیی	ویستن	خواستن	تاسە	مەراق							
hungriness														
hunt	  ڕاوکردن	ڕاو	گەڕان	بەدواداگەڕان	لێگەڕان									
hunting														
hurry	  پەلە کردن	لەزین	خێرایی	تاڵووکە	لەز	هەڵپە	بەلەسەبوون							
hurrying														
hurt	  برین	بریندار	زام	زامدار										
hurting														
husbandry														
hybridise														
hybridize														
hydrocarbon														
hydrophyte														
hymeneals														
hymenopter														
hymenopteran														
hymenopteron														
hypothecate														
hypothesis	  گریمانه	وادانان												
hypothesise														
hypothesize														
icon	  وێنۆچکە													
idea	  بیرۆکه	بیرێکی کوتوپڕی	هزر											
ideal	  نموونەی بێ‌خەوش	ئایدیاڵ												
ideate														
identicalness														
identification	  پێناس	ناسنامە												
identify	  پێناسە کردن	ناساندن	دیاری کردن	ناسینەوە	وێکچوواندن									
identity	  ناسنامه													
ideology	  ئایدیۆلۆژی	رێباز	رێبیر	بیرۆکه										
idiom	  ئیدیۆم	دەربڕینی زاری	زاراوه	زمانی تایبەت										
ignite	  هەڵکردن	دادگیرساندن	ئاگرتێبەردان	ئاگرگرتن										
igniter														
ignitor														
ignominy														
ignore	  پشتگوێ دەخات	لەبیر دەكات	خۆی لێ گێل دەكات											
ikon														
ill	  نەخۆشی													
illness	  نەخۆشی													
ill-treatment														
illume														
illuminate														
illumination														
illumine														
ill-usage														
illustration	  ڕوون کردنەوە	شێوەی ڕوونکردنەوە	نموونە	ڕاڤەکردن										
image	  وێنە	نەخش	شێوە	نیگار										
imagination	  ئەندێشە	خەیاڵ												
imaginativeness														
imagine	  هێنانەبەرچاو	وادانان	خەیاڵکردن	وێناکردن	بۆچوون									
imbalance														
imbibe														
imitate														
immatureness														
immaturity														
immerse														
immersion														
immingle														
immix														
immorality														
immortal	  نەمر	بێمەرگ	هەمیشەیی	هەرماو										
immunity														
impact	  بەریەککەوتن	لێککەوتن	بەیەکاماڵین	تێکهەڵچوون(لێکدانێک له نێوان دوو تەنی هەسارەیی)										
impair	  زیاندەگەیەنێ	لاوازدەکا												
impairment														
impart	  هەواڵدەگەیەنێ	ڕادەگەیەنێ	دەبەخشێ											
impartiality														
impede	  تەگەرەی تێدەخات	ئاستەنگ هێنانە پێش	گیردان	ڕێگرتن										
impediment	  ڕێگر	لەمپەر:سەرزمانگرتن:زمانگران												
impedimenta														
impel														
impend														
imperfection														
imperfectness														
imperil														
impersonate	  لاسایی کردنەوە	خۆکردن بەکەسێکی تر												
impersonation														
impinging														
implement														
implementation														
import	  هاوردن	هێنان	هاوردە											
importance	  گرنگی	بایەخ												
important	  بایەخدار	گرنگ												
importation														
impose														
impossibility	  دەست نەدان	نەلوان	مەحاڵ											
impossibleness														
impotence	  پەککەوتوو	نەتوانینی ئەنجامدانی سێکس												
impotency														
impoverishment														
impregnate														
impresario														
impress	  سرنجی خەڵک بەلایخۆدا ڕاکێشان	ڕووندەکاتەوە	لەمێشکی خۆدا چاپیدەکات											
improve	  چاککردن	باشکردن	چاکترکردن	پەرەپێسەندن	پێشخستن									
improvement	  چاکسازی	باشی	چاکی											
improver														
improvise														
improvize														
impuissance														
impulse	  هێوەژ	هاندەر												
impute														
inability														
inactivity														
inanition														
incapacitate														
incense	  بوغورد	داری عود												
inception														
incertitude														
incident	  رووداو	پێشهات	بووبەر	هاتوو	پاڵەکی	لاوەکی								
incinerate														
incise	  بڕانی نەشتەرگەری													
inclination														
incline														
inclining														
inclose														
include	  گرتنەوە	خستنەناو	لەخۆگربوون	بریتی بوون	ژماردن									
income	  داهات	دەرامەد	ئاژار	دەسکەوت										
incoming														
incompatibility														
incorporate														
increase	  زۆربوون	زۆرکردن	زیادکردن	گەشە										
incredulity														
increment	  پەرە	زۆربوون												
incrustation														
incumbrance														
incur	  خۆتوش کردن	گیرۆدەبوون	خۆگرفتارکردن											
incurvation														
incurvature														
indemnify														
indemnity														
independence	  سەربەخۆیی													
independency														
indicant														
indicate														
indication	  نیشانە													
indifference	  بێ‌دەربەست	کەمتەرخەم	گوێنەدەر											
indigen														
indigene														
indispose														
indistinguishability														
indite														
individual	  تاکەکەس	تاک												
individuality	  کەسایەتی تاک	تاکایەتی												
indorsement														
induce														
indulge														
industry	  پیشەسازی													
indwell														
indweller														
infant	  منداڵ	ساوا												
infection	  هەوکردن	تەنینەوه	چڵککردن											
infer														
Inferno														
infix	  ناوگر													
inflammation														
inflate	  هەڵئاوسان	فووتێکردن	هەواتێکردن	ماسین	هەڵامسان	پەنەمان								
inflation	  هەڵئاوسانی دراویی													
influence	  کارتێکردن	کارلێکردن	کاریگەری											
info	  زانیاری													
inform	  ئاگادارکردن	هەواڵ پێدان												
information	  زانیاری													
infraction	  یاسا شکاندن													
infrastructure	  ژێرخان													
infringement	  پێشێلکاری	سەرپێچی	شکاندن	سنووردارکردن										
infuriate														
ingeminate														
ingest														
ingestion														
ingredient	  پێکهاتە	کەرەستە												
ingress	  چوونەژوورەوە	مافی چوونە ژوورەوە												
ingroup														
inhabit	  ئاوەدانکردنەوە	نیشتەجێبوون	تێداژیان	دانیشتوولە										
inhabitant														
inheritance	  میراتی	هشتە	مەردەڵا	جێماوە	پاشماوە	کەلەپوور	کالکی							
iniquity														
initiate	  داهێنان	بناخەدانان	داڕشتن	دەست پێکردن	ناشی	کەم ئەزموون								
injure	  ئازاردان	بریندارکردن	زەخمارکردن	زیان پێگەیاندن										
injury	  برین	برینداربون	ئەزار پێگەیشتن											
inn	  خانە	مەیخانە	میوانخانە											
inning														
innovation	  داهێنان	شێوازێکی نوێ	بیرۆکەی نوێ											
input	  دەر‌خوارده	ئەو بەشەی گێژەن(سێرکت) که سیگناڵ وەردەگێت												
inquire	  پرسیارکردن													
inquiring														
inquiry	  لێپرسینەوه													
inscribe														
inscription														
insect	  مێروو	گەناوەر	پێتک											
inseminate														
insert	  تێخستن	خستنە ناو												
insertion														
inside														
insignificant	  بێ بایەخ	بێ گرنگی												
insist	  پێداگرتن	شێلگیربوون	پژلاندن	جەختکردن	سووربوون لەسەر									
insolvency	  داماویەتی	نەتوانینی دانەوەی قەرز	دەست تەنگی	نەبوونی										
inspect	  پشکنین	تێڕوانین	تاوتوێکردن											
inspire	  ئیلهام بەخش	پاڵپێوەنەر بۆ کردنی کارێک	هەست جوڵێنەر											
instal														
install	  دامەزراندن	دامەزران												
installation	  دامەزراو	دامەزراندن												
instance	  نموونە													
instant	  دەستبەجێ	یەکسەر	یەکەوجار	ڕاست										
institute	  پەیمانگا	ئینستیتۆ												
institution														
institutionalise														
institutionalize														
instruct														
instrument	  ئامێر	ئامراز												
instrumentalist														
instrumentality														
instrumentation														
insult	  سووکایەتیکردن	بێ رێزیکردن												
insurance	  دابینی	بیمه	مسۆگەری	دەستەبەری										
insurrection														
intake														
intellect	  بیر	هۆش												
intellection														
intellectual	  روناکبیر	کەسایەتیەکی زیرەک	زرنگ											
intelligence	  زیرەکی	ژیری	هەواڵداری	سیخوڕی										
intend	  بیردەکاتەوە	پێیوایە	بەواتای	لەوڕووەوە	بڕیاردان	ویستن								
intense	  تووند	سەخت	بەهێز	بەتین	خەست									
intensify														
intensity	  توندێتی	وەک توندێتی دەرکەوتنی ڕووکار و ڕەنگ												
intensiveness														
interact														
interaction														
interbreed														
intercessor														
interchange														
intercommunicate														
interest	  سوو	سوود	خێر	مەراق	حەز	حەزلێبوون	خوودانەشتێ	مەیل لێبوون						
interestingness														
interference														
interior														
intermediary														
intermediator														
intermingle														
intermission														
intermix														
interpret														
interrelate														
interrogation														
interrogatory														
interrupt	  پێ بڕین													
interruption														
intersection	  خاڵی یەکتربڕین													
interstice														
interval	  مەودا	دۆرینگ	ناوبەر											
intimacy	  دۆستایەتی نزیک	پەیوەندی ئەرخەیانی												
intolerance														
intoxicant														
intoxicate														
intractability														
intractableness														
introduce	  ناساندن	پێ ناساندن												
introduction	  پێشەکی													
intromission														
intromit														
intrust														
intumesce														
invade	  داگیرکردن													
invent	  داهێنان	ئافراندن	هەڵبەستن	لەخۆوەدەرنان										
invention	  داهێنان													
inverse	  پێچەوانە	بەشێوەیەکی سەراوبن												
invertebrate														
invest	  تەرخان کردن	سەرمایەگوزاری کردن	پاڵپشتی کردن	دانان	دیاری کردن									
investigate	  پشکنین													
investigating														
investigation	  لێکۆڵینەوە													
investing														
investment	  سەرمایەخستنەگەڕ	سەرمایەگوزاری												
invidia														
invigorate	  بوژاندنەوە	ووزەپێدان												
invitation	  داوەتنامە													
invite	  بانگهێشت کردن	میوان کردن	سۆزدان											
involution														
involve	  تێوەگڵان	تووشکردن	خستنە ناو	بەشدار بوون										
involvement														
inwardness														
ire	  توڕەکردن	توڕەیی												
iron	  ئاسن	ئوتوی جل و بەرگ												
irritate														
irruption														
island	  دوورگه	لەنده												
ism														
Israelite														
issue	  بڵاوکردنەوە	دەرچوون	دەرکردن	ژمارە	بابەت	باس	سووژە							
itch	  خوراندن													
item	  دانە	بڕگە												
iterate														
itinerary	  پلانی گەشت	پلانی سەردان	مەبەست لە گەشت(سەردان)											
jab	  دەرزی کوتان													
jabber														
jacket	  چاکەت													
jade														
jalopy														
jaunt														
java	  جاڤا	زمانێکی کۆمپیوتەرە	دوورگەی جاوا	ئیندۆنێیسیا										
jaw	  شەویلگه													
jazz	  جاز	مۆسیقا												
jeep														
jeopardise														
jeopardize														
jest	  گاڵتە	قەشمەری	گەپ	قسەخۆشی	تیز	لاتاو	تانە	گاڵتەپێکردن	تیتاڵی پێکردن	شۆخی کردن				
Jew	  جوولەکە	جوو												
jewellery														
jewelry														
jibe														
job	  کار	فه‌رمان	ئیش											
jock														
jocularity														
john														
join	  بەشداری کردن	پەیوەندی پێوەکردن	چونە ناو	یەکگرتن	خاڵی یەکگرتن									
joint														
jointure														
joke	  گاڵته‌													
jollify														
journal	  رۆژنامە	بڵاڤۆک	بڵاوکراوه											
journalist														
journey	  گەشت													
journeying														
journeyman														
joy	  خۆشی	شادی	دڵشادی											
joyfulness														
joyousness														
jubilate														
jubilation														
judge	  دادوەر	قازی	حاکم											
judgement	  بڕیاردان	بیر	ناوبژیوانی	دادوەری										
judgment	  بڕیاری دادگا													
judicature														
jument														
jump	  پاز ده‌دات	هه‌ڵبه‌زین												
jumping														
junction	  دووڕیان	جێگای پێکگەێشتنی دوو گەیێنەر	پەیوەندگه											
juncture														
jungle	  جەنگەڵ	دارستان												
jurisdiction														
jurisprudence														
jurist	  یاسازان	مافزان	قانوون زان											
jury	  دەستەی بڕیاردەران													
justice	  داد	دادپەوەری												
justification														
justness	  دادگەری	ڕاستی	دروستی											
jut														
juvenile	  هەرزەکار	لاو	گەنج											
kale														
keel														
keep	  پاراستن	ڕاگرتن	گرتن	بەڕێوەبردن	بەردەوامبوون	هێشتنەوە	بەخێوکردن	پێشگرتن						
keister														
kernel	  ناوکە													
kerosene														
kerosine														
key	  کلیل													
kick	  تێهەڵدان	شەق												
kicking														
kickoff														
kickshaw														
kid	  منداڵ	بچووک	زارۆک											
kill	  کوشتن	ئازاردان	هێورکردنەوە	ئارام کردنەوە										
killing														
kin	  خزم	کەسوکار												
kind	  جۆر	بەبەزەیی												
kindness														
kindred														
kinfolk														
kingdom	  شانشین	وڵاتی پاشایەتی	میرنشین											
kinsfolk														
kinship														
kinsman														
kinsperson														
kip														
kiss	  ماچ	ماچ کردن												
kitchen	  چێشتخانه	کلەر	مەتبەخ	ناندین										
knap	  بەچەکوش دەشکێنێ													
knavery														
knead	  دەشێلێ	دەگوشێ												
knee	  ئەژنۆ	ئەژنوو	چۆک	زەنگۆڵ	هەنگۆڵ									
knife	  چەقۆ													
knock														
knot	  گرێ	گرێ لێدان												
know	  زانین	ناسین	بەئاگابون											
know-how														
knowing	  ئاگادار	لێزان	زیرەک	زانا	تێگەیشتوو									
knowingness														
knowledge	  زانیاری													
label	  پێناس													
labor	  ئیش	کار												
labour	  هێزی کار													
lack	  کەمی	نەبوونی												
lad														
ladder	  پەیژه	پاچینه	نەرده											
lade														
laden														
lading														
lady	  خانم	خاتوون												
lake	  دەریاچه													
lam														
lamb	  بەرخ	گۆشتی بەرخ												
lamp	  گڵۆپ	لامپه	چرا											
lance														
land	  خاک	وشکانی												
landmark														
landrover														
lane	  ڕێچکە	ڕاڕەو	ڕێگە											
language	  زمان													
languish	  لاواز دەبێت													
lapse														
larboard														
larceny														
large	  زۆر گەورە													
larva														
lassitude														
last	  خایاندن	بەردەاوم بوون	دوایین	دواجار	تازەترین	کۆتایی								
laud														
laugh	  پێکەنین													
launder														
laurels														
lav														
lavatory														
lave														
law	  یاسا													
law-breaking														
law-makers														
lawmaking														
lawman														
lawyer	  پارێزەر													
lay	  دانان	سەپاندن	کردن	پانکردن										
layer	  چین	توێژاڵ												
lead	  سرپ	قورقوشم	ڕابەری											
leader	  ڕابەر	سەکردە												
leaders														
leadership														
leading														
leaf	  گەڵا	بەرگ												
leafage														
lean	  پاڵدانەوە	خواربوونەوە	لاربوونەوە	پشت پێ بەستن	کەم	حەزلێبوون	لاواز							
leap														
learn	  فێربوون	فێرکردن	زانین	تێگەیشتن										
learner														
learning														
lease	  بۆندی کرێ													
leave	  بەجێ هێشتن	دانان	دەست لێنەدان											
leaven														
leavening														
leave-taking														
leaving														
lecture	  وتار	وانە وتنەوە	وتاردان	پەیڤین	سەرزەنشت کردن	بۆڵاندن	خوتەکردن							
ledger														
leg	  لاق	قاچ												
legality	  یاسایی بون													
legislating														
legislation														
legislature	  پەرلەمان	ئەنجومەنی یاسادانانی نیشتمانی	کۆنگرە	ئۆرگانی قانوون										
lend	  قەرزدان	قەرزپێدان	وام پێدان											
lengthen														
lens	  لینز	هاوێنه												
lessen														
lessening														
let	  هێشتن	هێڵان	رێپێدان	رێدان	ئیزن دان	بواردان	با	دەبا						
lethargy														
letter	  نامە	پیت												
lettering														
letting														
lettuce	  کاهوو													
level	  ئاست	بڕ	رێژە	ڕادە	بەرزی	بەرزایی								
levy														
liability														
liaison														
liberation	  ئازادی	رزگاری												
liberty	  ئازادی	سەربەستی												
library	  کتێبخانە													
lichen	  بڤز	کەوز												
lick	  لێساندنەوە	زمان لێدان												
licking														
lid	  سەرقاپ													
lie	  درۆ	قسە هەڵبستن	ڕاکشان	حەسانەوە	دانران	جێگرتن								
lieu														
life	  ژیان													
lifespan														
lifetime														
lift	  بەرزکردنەوە	هەڵهێنان	بەرزکەرەوە	ئاسانسۆڕ										
light	  ڕووناکی	ڕووناک	کاڵ	نوور	تیشک	گڵۆپ	لامپ	داگیرساندن	تیشک خستنەسەر					
lighten														
lighter	  چەرخ													
lighthouse														
like	  خۆشەویستن	حەزلێکردن	وێکچوون	لێکچوون	وەک یەک	وەکوو								
liken														
liking														
limb	  پەلک	لق												
limit	  سنوور													
limitation	  بەرسنووری	سنوورداری												
limn														
limp														
line	  هێڵ	دێڕ												
lineage														
lineament														
lingua														
linguistics														
link	  پەیوەندی	پێکەوە بەستن	بەستەر	ئەڵقە										
lipid														
lipide														
lipoid														
liquid	  شلە	شلەمەنی												
liquidate														
liquor	  خواردنەوە (کحولی)													
list	  لیست	خشتە	گەڵاڵە											
listen	  گوێگرتن													
listening														
listing														
little	  بچووک	کەم	تۆزێ	کەمێک	نیسکێک									
liturgy														
live	  زیندی	زیندوو												
liveliness														
living														
load	  بار													
loading	  ئامادەکردن													
loan	  قەرزکردن	وام												
locality														
locating														
location	  شوێن													
lock	  قفل	کێلوون												
locomote														
locomotion														
locomotive														
locution														
lodge														
lodging														
loft														
log-in														
loin														
lolly														
long	  درێژ													
longing														
look	  روانین	سەیرکردن	چاولێکردن	تواشاکردن	لێگەڕان	وادەرکەوتن	روخسار	بیچم	سیما	قەڵافەت	دیمەن			
looking	  سەیردەکات	تەماشادەکات	دەڕوانێت											
lookout	  چاودێر	ڕوانگە	ووریابە	چاودێری										
lookup	  بۆگەڕان	تەماشاکردن	سەیرکردن											
loose														
loosen														
loot	  تاڵانی کردن	بە تاڵان بردن												
lord														
lordliness														
lose	  ون کردن	بزر کردن	گم کردن	لە دەست دان	دۆڕاندن	شکست خواردن								
loss	  زیان	خەسار	زەرەر											
lot	  زۆر	دەستە	بەش	چارەنووس	تیروپشک									
love	  ئەڤین	دڵداری	خۆشەویستی											
lover	  دڵدار	خۆشەویست												
lower	  نزمتر	خوارتر												
loyalty	  وەفاداری	بەئەمەکی	ئەرکناسی	دەڵسۆزی										
lubricant														
lubricator														
luck	  شانس	بەخت	کابەشاک	تاڵە	تالح	هاتە	خواپێدان							
lucre														
lucubrate														
lumbus														
lump	  کڵۆ	گرێ	پەلمان											
lunation														
lurch														
lust														
luxate														
luxuriousness														
luxury														
ma'am														
machine	  ئامێر	مەکینه												
machinery														
macrocosm														
madam	  خاتوون													
madness														
magazine	  گۆڤار													
magistrate														
magnanimous														
magnet	  مو‌گنا‌تیس													
magnificence														
magnitude	  پرشنگدانەو	درەوشانەوه	پلەی تین	رووناکیی تەنێکی ئاسمانی										
mail	  پۆست	ناردن بە پۆست												
maintain	  هێشتنەوە	ڕاگرتن	پاراستن	درێژەپێدان	پشتیوانی لێکردن	پاڵپشتی کردن	بانگەشەکردن	لاف لێدان						
majority	  زۆرینه													
make	  دروست کردن	وەبەرهێنان	ئەنجام دان	ئامادەکردن										
maker	  دروستکەر	چێکەر	سازێنەر	بنیاتنەر	داهێنەر	پێکهێنەر	دانەر							
makeup														
malady	  نەخۆشی	ئازار												
male	  نێر	نێرینە												
maltreatment														
mammal	  گواندار	شیردەر												
man	  پیاو													
manage	  بەڕێوەبردن	ڕاپەڕاندن	توانین	بەردەوام بوون										
management	  کارگێڕی	بەڕێوەبەرایەتی												
manager	  بەڕێوبەرایەتی	بەڕێوەبەر												
manakin														
man-child														
manducate														
maneuver														
manifestation														
manikin														
manipulate	  هەڵسووراندن	بەکارهێنانی لێزانانە	دەستکاری											
manipulator														
mankind	  مرۆڤایەتی													
mannequin														
manner	  شێواز	ڕەفتار												
manners														
mannikin														
manoeuver														
manoeuvre														
manpower														
mantle	  سەرپۆش	ئەو بەشەی نێوان ناوەک و پێستی زەوی	بەشی ناوەندی زەوی											
manufactory	  کارگە													
manufacture	  بەرهەمهێنان	دروست کردن	پیشەگەری											
manufacturer														
map	  نەخشە													
mar	  خاک													
march	  خاکەلێوە	مانگی سێ	ئادار											
margin	  قەراخ	کەنار	تەنیشت											
mark	  نیشانه													
marker	  هێمادانەر	نیشانەلێدەر	نیشانەکەر	ئاماژەکەر										
market	  بازاڕ													
marketing														
marketplace														
marking	  نیشانی دەکات	هێمای لەسەر دادەنێت												
marque														
marriage	  هاوسەری	ژنومێردی	پەیمانی هاوسەری	مارەبڕین	مارەکردن									
marrow	  مۆخی ئیسک													
marry	  زەماوەندکردن	هاوسەرگرتن	هاوسەرگیری کردن	ژنهێنان	شووکردن									
marsh	  قامیشەڵان	گەڕاو												
marshland														
mash														
mask	  دەمامک													
Mass	  هەرژه	چەندێتی												
massacre	  کۆمەڵ کوژی	ڕەشەکوژی												
masses														
master														
mastery	  لێزانی	لێهاتووی	شارەزایی											
masticate	  ‏جوین													
mat														
match	  شقارتە	یاری	کێ بەرکێ	جووت	هەمەئاهەنگ بوون									
mate	  هاوڕێ	جووت بوون	خستنەپاڵ یەک	کەڵ گرتن	تاک	کش ومات								
material	  مەتێریاڵ	ماده	هێمان											
materialise														
materialize														
maternity	  دایکایەتی													
math	  بیرکاری													
mathematics	  بیرکاری	ماتماتیک												
maths														
matrimony	  ژنومێردی	هاوسەرگیری	زەماوەند											
matter	  کار	باس	کاروباس	مەسەلە	کێشە بوون	گرنگ بوون	ماک	ماکە	ماددە	مەتێریا				
mattress														
maturate														
maturation														
mature	  پێگەێشتوو													
maunder														
maven														
mavin														
mayor	  شارەوان	کوێخا												
MD														
meal	  ژەم	ژەمی خواردن												
mean	  واتادان	مەبەست بوون	ناوین	ناوەنج	ناوگین	ڕادەی مامناوەند	هۆکار	دڵڕەق	سپڵە	ڕەزیل				
meander														
meaning	  مانا	واتا	مەبەست	ناوەڕۆک										
means														
measure	  کردەوه	چارەسەری	هەوڵ	مامەڵه										
measurement														
measuring														
meat	  گۆشت													
mechanics														
mechanism														
mediator														
medicament	  دەرمان													
medication														
medicine	  پزیشکی	دەرمان	دەوا											
medico														
meditate														
medium	  مامناوەندی	مامناوەند												
meet	  کۆبونەوە	یەکتربینین	چاوپێکەوتن	بەیەک گەییشتن										
meeting														
megalomania														
meld														
meliorate														
melioration														
melt	  توانەوە	شل بوونەوە												
member	  ئەندام													
membership	  ئەندامێتی													
membrane														
memorial	  بیرەوەری	‏نیشانەی بیرەوەریی	یادگاری											
memory	  زەین	بیر	بیرەوەری											
men														
menace	  هەڕشەلێکردن	تۆقاندن	ترساندن	چاوترسێن کردن	هەڕەشە	مەترسی								
menage														
mend	  چاککردنەوە													
mending														
mensurate														
mensuration														
mentality														
mentation														
mentum														
menu	  پێڕست													
mercantilism														
merchandise														
merchandising														
mercifulness														
mercy	  بەبەزەیی	دلۆڤان	میهرەبان											
merge	  تێکەڵکردن	تێک ئاڵاندن	یەکخستن											
merit	  بەها	بایی	چاکە	باشی	شیاوی	شیان	لەبارابوون							
merriment														
mesh														
meshing														
meshwork														
mess														
message	  پەیام													
metal	  کانزا	مێتاڵ	توخمێکی(مادەێکی بنچیننەی) کانزایی زۆر رەق(بۆ نموونه ئاسن)											
metamorphose														
mete														
meteor	  کشانی ئەستێرە	راخۆشینی ئەستێره	بەردەنەیزه	تیرێژ ئەستێر	بەردی ئاسمانی									
meteoroid														
method	  شێواز	ڕێگە												
metric														
metropolis	  پایتەخت	شار	جەرگەی بازرگانی	میترۆپۆل										
mewl														
mickle														
microorganism	  زیندەوەری میکرۆسکۆپی													
microscopic														
microscopical														
midday														
middle	  ناوەڕاست													
midpoint														
might	  هێز	لەوانەیە												
mightiness														
migration	  کۆچکبەری													
military	  سەربازی													
milk	  شیر													
mill														
mimicry														
min														
minaret														
mind	  بیر	هۆش	هزر											
mindset														
mind-set														
mine	  مین	کان	کانگا	هەڵکۆڵینی کان	دەرهێنانی کانزا	ئی من								
mineral	  کانزا													
mingle														
minibike														
minify														
minimise														
minimize	  بچووک کردنەوە	کەم کردنەوە												
minister	  وەزیر	شاڵیار												
ministration														
ministry	  وەزارت	شالیاری												
minor	  بچووک	کەم	کەمتەمەن	مێرمنداڵ	لاو	کەم بەها								
mint	  نەغنا	کورسی نەغنا												
mintage														
minute	  خولەک	وورد	بچووک											
mirror	  ئاوێنە	نەینۆک												
misbehavior														
misbehaviour														
miscellanea														
miscellany														
misconduct														
misdeed														
misdemeanor														
misdemeanour														
misdirect														
misfortune	  بەدبەختی	چارەڕەشی	بەدشانسی											
mishandle														
misinform														
mislead	  فریودان	هەڵفریواندن	بەهەڵەبردن	لاباندن	خاپاندن	خەڵەتاندن	هەڵخەڵەتاندن	کڵاوسەرنیان	خڵەفاندن	لاسدان	کەرکردن			
misrepresent														
misrepresentaation														
miss	  وونکردن	لەدەستدان	هەڵەنەکردن	لەکیسچوون	فریانەکەوتن	بیرکردن	بزرکردن							
mission	  ئەرک	پەیام	گەشتی تایبەت بۆ جێ به جێ کردنی فرمانێک											
missive														
missy														
mist	  تەم	تەمومژ												
mistake	  هەڵە													
mistreatment														
mix	  تێکەڵ کردن	تێکەڵ بوون	تێکەڵاوی											
mixture														
mob	  قەرەبالغی	ئاپۆڕە	قەرەپەستان	شەلاتی	لات و لووت	هەڵقەتڕان								
mock														
mockery														
mode	  جۆر													
model	  مۆدێل	گەڵاڵە	نموونە											
moderate	  مامناوەند	میانەڕەو	سازگارکەر	هەموارکردن										
modest														
modification	  گۆران													
modify	  گۆڕین	گۆڕانکاری												
module	  یەکە	مۆدیول												
mohair	  تووکی بزن	خوری بزن												
moil														
mold														
molecule	  مۆلیکول	‌گەرد												
molest	  زەلانەوە	لەکۆڵنەبوونەوە	ئازاردان	زیان پێگەیاندن	دەست تێوەردان	تەنگ پێهەڵچنین	تەنگاوکردن							
mollusc														
mollusk														
mollycoddle														
molt														
moment	  سات	نەتره	بزوێنی خولانەوه	مۆمێنت										
momentous														
money	  دراو	دراڤ	پارە	پووڵ										
monster	  دڕندە	ناشرین و پیس	دەعبا	گیانەوەر زل										
monstrosity														
month	  مانگ													
monument	  پەیکەر	پەیکەریادکردنەوە	یادگاری											
mood	  دۆخ	لۆر	مەیل	دەس و دڵ	گوردوهۆگر	باری دەروونی	مگێز							
moolah														
moon	  مانگ	هەیڤ												
moonlight														
moonshine														
moor	  زۆنگاو	زەلکاو												
moorland														
moped														
morality	  ڕەوشت	مۆنە	خوو	رەوشتی باش										
morals														
morbidity														
morn														
morning														
morphia														
morphine	  مۆرفین	ماددەیەکی بێهۆشکەرە												
mortal	  بمر	مردنی	هی مردن	کوشندە	مرێنەر	مەرگهێن								
mortality														
mortify														
mote														
mother	  دایک	دایە	دایکە	دادێ	ئۆدا									
motif														
motility														
motion	  جووڵان													
motivation	  بزوێنەر	هاندەر	هەست جوڵێنەر											
motive	  سۆنگه	هۆکار												
motley														
motor	  موتۆر	بزوێن												
motorbike														
motorcar														
motorcycle	  ماتۆڕ	ماتۆڕی لێخوڕین												
motortruck														
mould	  کەڕوو													
moult														
mound	  تەپۆڵکه	هەندەڤ												
mount	  جێگیرکردن	بەستن	گرێدان	وەسەرکەوتن	چوونەبان	چیا								
mountain	  چیا	شاخ	کێو	کێڤ	کەژ									
mourn	  شین کردن	شیوەن کردن	پرسەگرتن	گریان	خەفەتباربوون									
mouse	  مشک													
mouth	  زار	دەم												
