سەرهەڵدان	appear	burst	outbreak	revolt																
سەرواژە	entry																			
سەروژێر	slide																			
سەروژێری																				
سەروسیما	feature	features																		
سەروشە																				
سەرئاوکەوتوو	afloat	buoyant	float																	
سەرئەستوون	capital																			
سەرەتا	abc	abcs	begin	beginning	genesis	initial	opening													
سەرەتایی	basic	early	elementary	first	fundamental	initial	penciled	primal	primary	provisional	rudimental									
سەرەتاییەکان																				
سەرەخۆشی																				
سەرەدەنگ	refrain																			
سەرەکی	chief	fundamental	main	major																
سەرەنجام	consequence	eventually																		
سەرەوژێری																				
سەرەوە	above	top	up																	
سەعات	clock																			
سەفەر	travel	trip																		
سەكوت	feature	features																		
سەکردە																				
سەلماندن	affirm	assertiveness	proof	prove	verification															
سەما	dance																			
سەنتەر	center	centre																		
سەندن	purchase																			
سەنعەت																				
سەنگ	pound	weight																		
سەنگین	dignified																			
سەنەد																				
سەهام	share																			
سەوا	treatment																			
سەودا	trade																			
سەوزە	green	vegetable																		
سەیارە	automobile																			
سەیرانکەر																				
سەیرکردن	look	lookup	watch																	
شاتیر																				
شاخ	horn	mountain																		
شادکردن	elevate																			
شادی	felicity	festivity																		
شادەمار	aorta																			
شار	city	metropolis	town	wick																
شاردنەوە	conceal	concealment																		
شارەزابوون	qualify																			
شارەزایی	mastery	proficiency	skill																	
شاشە																				
شاعیر	poet																			
شالیاری																				
شاڵیار																				
شاند	deputation	team																		
شانس	chance	fortune	luck																	
شانک	document																			
شانۆ	drama	theater	theatre																	
شانۆگەری	play																			
شانی	argument																			
شانە	cell	context	hairbrush																	
شایی	dance																			
شایەت	evidence	sabbath	witness																	
شپڕژەکردن	disrupt	upset																		
شپڕێو	disarray																			
شتومەک	furniture	goods	luggage																	
شرۆڤەدەکا																				
شریت	bar																			
شریخە	shriek																			
شکات	complaint	grievance																		
شکاتکردن																				
شکان	break	crack	defeat	flaw	waterloo															
شکاندن	abasement	break	burst	crush	damage	infringe	infringement													
شکست	disaster	fail	failure																	
شکڵ	picture																			
شکۆ	dignity	honor	prestige	pride																
شلەمەنی	drink	fluid	liquid																	
شڵەژان	confusion																			
شمشێربازی																				
شه‌وقدانه‌وه‌																				
شورەت																				
شورەیی	dishonor																			
شوشتن	wash	washing																		
شووره	balustrade	fence																		
شووکردن																				
شوێن	from	locale	location	place	position	room	site	space												
شوێنکار	effect																			
شوێنگری																				
شۆک																				
شێدار	damp	dank	humid	moist	oozy	wet														
شێر	lion																			
شێعر	poem	poetry																		
شێلگیربوون	insist																			
شێڵگر	sediment																			
شێڵی																				
شێو	basin	dinner	food	supper																
شێواز	dialect	manner	method	mode	pattern	style	way													
شێواندن	corruption	deformity	disfigurement	disturb	falsify															
شێواو	awry	deformed	disarray	jagged	uneasy															
شێواوکردن	disarray	disarraying																		
شێوە	design	fashion	figure	form	image	pattern	shape													
شێوەقووچەکی																				
شێوەکاری	design																			
شیان	feasibility	fit	merit	potential	qualify															
شیاوی	merit																			
شیپ	flood																			
شیردەر	mammal																			
شیرینی	confection	dessert																		
شیرینیمەنی																				
شیکردنەوە	analyse	analysis	analyze	digest	explain															
شیمانە	possibility																			
شیمیا																				
شینایی																				
شیواندن	trouble																			
شیوو	vale																			
شەبیک																				
شەپۆل	swell	wave																		
شەخەڵ																				
شەرت																				
شەرمەزاری	shame																			
شەڕ	clash	war																		
شەڕاب	drink	wine																		
شەڕانی	aggressive	hostile	quarrelsome	ungodly																
شەڕهەڵدەگیرسێنێت																				
شەڕەقسە	brawl																			
شەق	cranny	crevice	fissure	kick	rift															
شەقاو	step																			
شەکەت	exhaust	exhausted	feckless	tired	wearied	weary	wilt													
شەلاتی	mob																			
شەمەندەفەر	train																			
شەنگ	elegant	fun																		
شەنگی	beauty																			
عەزەڵە																				
غه‌رغه‌ره‌																				
غەدداری																				
غەیانی	betray	treason																		
فارغۆن	waggon																			
فام	sense																			
فامین	comprehend	understand																		
فرتک																				
فرمان	duty	function																		
فرمێسک	tear	tears																		
فرۆتن																				
فرۆشتن	sale	sell																		
فرۆشگا	store																			
فریانەکەوتن	miss																			
فریشتە																				
فریکانس																				
فریکشن	friction																			
فڕگە	airport																			
فڕێدان	discard	pitch	throw	thrust																
فڕین	aviation	fly																		
فشار	constraint																			
فلاش	flash																			
فلۆرا	flora																			
فلیتە	fuse																			
فلیم	film																			
فلین	shrink	shrinkage																		
فڵان	fellow																			
فڵچەلێدان	brush	brushing																		
فه‌رمان	job																			
فورسەت	occasion																			
فووپێیاکردن	blow																			
فووتێکردن	inflate																			
فووکردن	blow																			
فۆرم	form																			
فێربوون	acquire	discover	familiarize	learn																
فێرخواز	disciple	pupil																		
فێرکردن	education	instruction	learn	teach	train	tuition														
فێرگه																				
فێڵ	deceit	trick	wile																	
فێڵباز	astute	crafty	cunning	deceitful	deceiver	designing	disingenuous	hollow	illusionist	insidious	rook	sly	tricky	wily						
فێڵکردن	cheat																			
فیچقان																				
فیش	receipt																			
فیلم	film	movie	picture																	
فەرخە																				
فەرمانبەر	employee	officer																		
فەرماندە	chief	commander																		
فەرمانڕەوایی	rule																			
فەرهەنگ	culture																			
فەروو	coat																			
فەسڵ																				
فەند	fund																			
فەوتان	perish	vanishes																		
ڤستیڤاڵ																				
ڤەبڕین	finish																			
ڤەگۆهاستن	transport	transportation																		
قاپ	dish	vessel																		
قاپقاپە	sabot																			
قاتبەندیکردن	group																			
قاچ	bone	foot	leg																	
قارەمان	champion	hero																		
قازانج	benefit	markup	profit	utility	winnings															
قازی	judge																			
قاژ	slice																			
قاڵا																				
قاڵب	die																			
قاڵبوون	entertain	entertains																		
قاڵەقاڵ																				
قامک																				
قایلکردن	gratification	persuade																		
قایلی	approval																			
قایمی	fastness	strictness																		
قتوو	can	case																		
قرتێنەر	cutter																			
قژ																				
قسە	speech	statement																		
قسەخۆشی	jest																			
قسەکردن	speak	talk																		
قلیەیی																				
قه‌ڵه‌مبازدان																				
قواقوو																				
‌قوتابخانه	school																			
قوتابی	pupil	student																		
قوتاربوون																				
قورس	heavy	severe	weighty																	
قورسایی	burden																			
قورقوشم	lead																			
قورمزی																				
قولاپ	grapple	hook																		
قومارکردن																				
قووچاندن																				
قوولاندن	shout																			
قووڵبوونەوە																				
قووڵکە	hollow																			
قۆپچە	buttock	button																		
قۆزتنەوە																				
قۆڵ	arm	armhole	sleeve																	
قۆنەرە	shoes																			
قیچ	slight																			
قیڕاندن	roar																			
قیڕە	shout																			
قیژاندن	shout	shrill																		
قیژە	shout	shriek	shrill																	
قین	spite																			
قەبیلە	tribe																			
قەپ	bite																			
قەپان	scale																			
قەتار																				
قەد	stem																			
‌‌قەدر																				
قەدەر	destiny	fate																		
قەراخ	edge	edging	margin																	
قەرزپێدان	lend																			
قەرزدانەوە	repay																			
قەرەباڵغی	crowd	horde	throng																	
قەرەبوو	compensation	fine	hire																	
قەرەبووکردن	restitution																			
قەرەبووکردنەوە	cover	recompense	redeem																	
قەرەپووڵ	coin																			
قەرەپەستان	mob																			
قەڕەباڵغ	busy																			
قەسابخانە	abattoir																			
قەستەسەر	danger																			
قەشمەری	jest																			
قەشەنگی	beauty																			
قەڵاچۆکردن	annihilate	eliminate																		
قەڵافەت	feature	features	look																	
قەڵخان	shield																			
قەڵسی	rage																			
قەڵەمی	slender																			
قەڵەو	bold	corpulent	fat	overweight																
قەند																				
قەوتە	crowd																			
کابەشاک	luck																			
کات	duration	period	provisioner	time																
کاتی	temporary	tentative	transient	transition																
کار	acquire	action	employment	factoring	job	labor	matter	task	vocation	work										
کاراکتەر	character																			
کارامە	devotee	feat	professional	skilful	skilled															
کارایی																				
کاربەری	utility																			
کاربەند	business	vocation																		
کارتێکەر	factor																			
کارخانە																				
کاردانەوە	react	reacting	respond																	
کارگیڕی	department																			
کارلێکردن	influence	interactions	interactive																	
کاروباس	matter																			
کاروکاسبی	business																			
کاریگەری	effect	imprint	influence	reach																
کارەبا	electric	electricity																		
کارەسات	calamity	catastrophe	disaster	disastrous	outbreak	tragedy														
کازیوە	dawn	daybreak																		
کاژی																				
کاش	angle	cash																		
کاغەز	paper																			
کاکێشان																				
کاکی																				
کالکی																				
کاڵ	light	rare	raw	uncooked	unripe															
کاڵا	goods																			
کامباخی	treason																			
کامه‌رانی	felicity																			
کان	mine																			
کانگا	mine																			
کانی	pool	spring																		
کاورا	fellow																			
کاولی	bankruptcy																			
کاولە	ruin																			
کایە	fun																			
کتومت	direct	exact																		
کراک	crack																			
کراوە	open	sincere	unclose	undone																
کرتاندن	cut																			
کرچوکاڵ																				
کردار	act	action	function	operation	verb															
کردن	do	lay																		
کردنه‌وه‌																				
کردنەوە	develope	disclose	inauguration	opening	redo	unlock														
کردنەیەک	unify																			
کردەوە	act	action																		
کرژی	spasm	wrinkle																		
کرۆنیک	chronicle																			
کرێ	pay	rent	wage	wages																
کریار:سەردێڕ	subject																			
کڕیان	purchase																			
کزانەوە	sting																			
کسم	vocation																			
کشان	extension																			
کشاندن	extension																			
کلک	forefinger	tail	tale																	
کلێنس																				
کلیپ	clip																			
کلەر	kitchen																			
کڵاش	sabot																			
کڵاو	beret	bonnet	cap	hat	hood															
کڵاوسەرنیان	deceive	mislead																		
که‌ر	fatuousness																			
که‌شخه‌	fancy																			
کوچک	stone																			
کورتەچیرۆک																				
کورتەقسه	phrase																			
کوڕ	boy	guy	son																	
کوژاندنەوە	extinction	shut																		
کوژبن																				
کوشتن	kill	murder	murdering	quench																
کوشنده‌																				
کوشندە	deadly	fatal	mortal																	
کوڵاندن	cook																			
کون	burrow	gap	hole																	
کونا	hole																			
کونج	angle																			
کونکردن	drill	penetrate	stab																	
کوێخا																				
کوێر	blind																			
کوێرەوەری	suffer																			
کۆ																				
کۆبوونەوه	aggregate	assembly																		
کۆبوونەوە	assemble																			
کۆتایی	afterlife	closure	conclusion	deciding	end	finish	irrevocable	last	ultimate											
کۆتەره	trunk																			
کۆتەڵ	figure	statue																		
کۆچ	departure	transmigration																		
کۆچەرگا	colony																			
کۆرانی																				
کۆرس	course																			
کۆڕ	chorus	colony																		
کۆششکردن																				
کۆفی																				
کۆکردنه‌وه‌																				
کۆکردنەوه	addition																			
کۆکردنەوە	assemble	collect	concat	count																
کۆلێژ																				
کۆڵان	quarter																			
کۆڵنەدان	endure																			
کۆڵۆنی	colony																			
کۆمپا	combine																			
کۆمپاس																				
کۆمپانیا	company	firm																		
کۆمپیوتەر	computer																			
کۆمیسۆن																				
کۆمەککار	helper																			
کۆمەڵ	aggregate	pile	society	wholesale																
کۆمەڵێک	flock																			
کۆمەڵە	confederation	group	set																	
کۆنتر	older																			
کۆنتراکت																				
کۆنتڕۆڵ																				
کۆنگرە																				
کۆیلایەتی																				
کۆئەنجام																				
کێبڕکێ	chase	compete	rivalry																	
کێرووشک	cony																			
کێشان	pull	scroll																		
کێشانەوە	paint																			
کێشە	case	difficulty	hardship	problem	puzzle															
کێڤ	mountain																			
کێلوون																				
کێڵان	dig																			
کێڵگه	field																			
کێماسی	defect	disadvantage	flaw																	
کێو	mountain																			
کیژ	gal	girl																		
کیس	bag																			
کینایه																				
کیومولوس	cumulus																			
کەپڵ																				
کەپوو																				
کەتن																				
کەتەر	cutter																			
کەرت	section	sector																		
کەرکردن	deceive																			
کەرێتی																				
کەرە	butter	cream																		
کەرەستە	device	equipment	ingredient	tool																
کەژ	mountain																			
کەژه	season																			
کەس	bloke	fellow	guy	person																
کەسایەتی	character																			
کەسک	green																			
کەسوکار																				
کەسەر	sorrow																			
کەش	ambience	atmosphere	climate	weather	welkin															
کەشخە	elegance	elegant																		
کەللەڕەق	pertain																			
کەلوپەل	belongings	commodity	goods	hardware	luggage															
کەلێن	bug	gap	lacuna																	
کەلەپوور	beliefs	inheritance																		
کەڵک	benefit	gain	profit																	
کەم	coal	infrequent	less	little	minor	partial	scarce	slender	slight	unsatisfactory										
کەمت	climax	peak																		
کەمتەرخەم	complacent	defaulter	dismissive	indifference	indifferent															
کەمتەمەن	minor																			
کەمکردنەوە	abating	cut	decrease	reduction																
کەمهێزکردن	castrate																			
کەمێک	little	tiny	trifle																	
کەمی	lack																			
کەمئەزموون	green																			
کەنار	coast	margin																		
کەوانە	bracket																			
کەوتنەسەر	depend																			
کەور	rock																			
کەوز																				
کەوڵ	skin																			
کەیبانوو																				
کەین	association																			
گاز	bite	fume	gas																	
گازنده	complaint																			
گالیسکە	coach	vehicle																		
گاڵتە	jest	ridicule	sport																	
گاڵتەپێکردن	jest	ridicule	sneer																	
گاڵتەکەری	humor																			
گاندان																				
گانکردن	fuck																			
گران	cumbersome	difficult	expensive	heavy	weighty															
گرانایی																				
گرانبه‌ها	fancy																			
گرتن	apprehend	apprehension	capture	catch	catching	clutch	confine	detain	keep	obtain	shut	take								
گرتنەوە	catching	contain	embrace	include	reserve	restrain														
گرتووخانە																				
گرفت	difficulty	dispute	hardship	problem	unpleasantness															
گرمه‌																				
گرنگ	chief	eventful	fateful	grand	grave	important	prominent	relevant	sensitive	significant										
گرنگی	importance	worth																		
گرووپ	aggregate	band	cluster	group																
گرۆڤەر	ionosphere	sphere																		
گرێ	knot	lump	node	plot																
گرێبەست	agreement	convention																		
گرێدان	mount																			
گرێو	wager																			
گریان	cry	mourn																		
گریمان	assumption	suppose																		
گریمانە	consideration	virtual																		
گرینگ	chief	serious																		
گرەوکردن																				
گزیکردن	cheat																			
گژوگیا	grass	grasses	weed																	
گشتی	common	general	official	overall	popular	public	utter													
گفت	promise																			
گفتوگۆ	conversation	discuss	discussion																	
گلان	roll	stumble	trip																	
گلدانەوه	detention																			
گلیان	roll																			
گلەیی	complaint																			
گڵۆپ	lamp	light																		
گه‌شه‌کردن																				
گه‌مژه‌بێت																				
گه‌نجینه‌																				
گه‌وره‌کردن																				
گواستنەوە	carry	convection	move	transaction	transfer	transition	transmit	transport	transportation											
گوتاردان	discourse																			
گوتن	say																			
گورجی	fastness																			
گوردوهۆگر	mood	vein																		
گوڕپێدان																				
گوڕگرتن																				
گوشار	pressure	push																		
گوشارخستنەسەر																				
گوشین	crush	press																		
گوڵخانه																				
گوڵدەمار	vein																			
گوڵەباخ																				
گومرک																				
گوناه	crime	guilt																		
گوناهکار	culprit	guilty	sinister	sinner	wicked															
گونجان	compatibility	feasibility	fit	qualify																
گونجاندن	adapt																			
گونجاو	applicable	appropriate	consistent	convenient	coordination	favourable	feat	fit	flexible	judicious	logical	perfect	possible	practical	proper	reasonable	suitable			
گونجاوێتی	proportion																			
گوێڕایەڵی	compliance	deference	follow																	
گوێزانەوە	movement																			
گوێلک																				
گوێنەدەر	dismissive	feckless	indifference																	
گۆچان	crook	crutch	stick																	
گۆڕان	alter	alteration	become	change	convert	vary														
گۆڕانکاری	modify																			
گۆڕاو	altered	fluid	variable																	
گۆڕین	alter	conversion	modify	replace	reverse	shift	transplant	turn	vary											
گۆڕەپان																				
گۆشە	corner																			
گۆڤار	magazine	periodical	publication																	
گۆڤان	evidence																			
گۆلک																				
گۆڵ	goal	target																		
گێتی																				
گێرەشێوێنی																				
گێڕانەوه	narration																			
گێڕانەوە	quote	relate																		
گێل	ass	idiot	jackass	mad																
گێوڵ	temper																			
گی																				
گیا	grass	plant	vegetable																	
گیاخۆر	vegetarian	veggie																		
گیان	soul	spirit																		
گیانەکەم																				
گیانەوەر	animal	beast																		
گیایی	vegetative																			
گیراو	captive	cloudy	detainee	impassable	prisoner															
گیربوون	stay																			
گیرخستن	catch																			
گیردان	impede																			
گیرسانەوە	housing	housings																		
گیرۆدەبوون	incur																			
گیرۆکردن																				
گیز																				
گیڤکردن	equip	furnish																		
گینەڵەدان	tempt																			
گەپ	jest																			
گەده	abdomen																			
‌گەرد																				
گەردیله	atom																			
گەرماوه																				
گەروو	glottis	gullet	pharynx	throat																
گەڕان	browse	explore	hunt	search	trip															
گەڕانەوە	back	return	withdraw																	
گەڕاو	marsh																			
گەڕەک	quarter																			
گەز	sting																			
گەستن	bite	sting																		
گەشت	journey	picnic	picnics	route																
گەشه	evolution																			
گەشە	grow	increase	vitality																	
گەشەپێدان	develop	expanding																		
گەشەسەندن	develop	grow up	prosper	thrive																
گەشەکردن	bloom	develop	evolve	germinate	grow	prosperity	thrive													
گەفاندن	threaten																			
گەل	nation	nationality																		
گەلاکس	galaxy																			
گەلی	col	valley																		
گەڵاڕێزان	fall																			
گەڵاڵە	bill	list	model																	
گەمارۆدان																				
گەمژە	fool	idiot	jackass	lunatic	stupid	witless														
گەمە	play	toy																		
گەمەپێکردن	ridicule	sneer																		
گەناو	fen																			
گەناوەر	insect																			
گەنج	juvenile	sapling	treasure	young	youthful															
گەنجینە	reserve	store	treasure																	
گەنجیەتی																				
گەوجی	folly																			
گەورە	big	bouncing	chief	extensive	grand	great	major	massive	max	noble										
گەورەترین	biggest	greatest	maximum	ultimate																
گەوشین	feature	features	property																	
گەیاندن	conduct	delivery	signify																	
گەیشتن	arrival	catch	come	reach																
گەیشتوو	arrival																			
گەییو	adult																			
لاباندن	deceive	mislead																		
لابردن	banish	cancel	censor	discard	eliminate	elimination	omission	omit	oust	quash	remove	transplant								
لاتاو	jest																			
لادانی																				
لادێ	country	countryside	village																	
لاربوونەوە	lean																			
لاسار	delinquent	mutineer	naughty	outlaw	stubborn	whelp														
لاساکەر	follower																			
لاسدان	deceive	mislead																		
لاشە	corpse	necropsy	remains																	
لاڵه‌په‌تێ	falter																			
لاڵی																				
لامپ	light																			
لامپه	lamp																			
لانه‌	fastness																			
لاو	juvenile	minor	sapling	young	youthful															
لاواز	fainthearted	feckless	feeble	fragile	lean	poor	slender	weak												
لاوازاندن																				
لاوازدەکا																				
لاوازکردن	castrate																			
لاوازی	consumption	impairment	weakness																	
لاوەکی	extraneous	implicit	incident																	
لاوەنانەوه																				
لایەن	party																			
لایەنگر	advocate	fan																		
لایەنگری	bias	prejudice	support																	
لباد	felt	wad																		
لق																				
لکاندن	annexation	append	attaching	docking	juxtaposing	juxtaposition	paste													
له‌چاوونبوون	fade																			
له‌نجه‌ولار																				
لوان	possibility																			
لوب																				
لووتکه																				
لووراندن	wail																			
لووربوونەوە	descend																			
لووس	slide																			
لوولە	pipe	vessel	vestibule																	
لۆر	mood	vein																		
لێبردنەوە	defeat																			
لێبووردن	forgive																			
لێپرسراوێتی	burden																			
لێخۆشبوون	forgive	pardon																		
لێدان	batter	blow	coupe	hit	play	smite	strike	thumps												
لێده‌رهێنان	fetch																			
لێدوان	comment	discourse	oration	remark	report															
لێدەدات	switch																			
لێرەوار																				
لێڕاهاتن																				
لێزان	critic	knowing																		
لێشاو	current	flow	stream	torrent																
لێکچوون	approximation	like																		
لێکدان	clash	connect	disturb	integration	multiplication															
لێکدانەوە	analyse	computation	explain	explanation	report															
لێکدراو																				
لێککەوتن	impact																			
لێکۆلینەوە																				
لێکۆڵینەوە	examine	investigation	probe																	
لێگەڕان	hunt	look	seek																	
لێڵی	fog																			
لێما																				
لێمە	entry																			
لێنان	bake	cook																		
لێنێرینەڤە																				
لێهاتن	become	qualify																		
لێهاتووی	efficiency	mastery																		
لێهاتوویی	proficiency																			
لێوار	boundary	edge	edging	extreme																
لیته																				
لیچ	gluey	puddle	sticky																	
لیست	list	roll																		
لەبار	applicable	convenient	fair	fit	practical															
لەبارابوون																				
لەبارێتی	proportion																			
لەبە	fat																			
لەبەرچاوگرتن																				
لەبەردڵان																				
لەبەرگرتنەوە	copy	duplicate																		
لەپ	bed																			
لەپشت	abaft	after	behind																	
لەتکردن	apportions																			
لەتوانابوون	can																			
لەچاوکردن	wear	wearing																		
لەخوارەوە	down																			
لەخۆگربوون	include																			
لەخۆگرتن	contain	embrace																		
لەخۆوەدەرنان																				
لەدواوە	behind																			
لەدەستدان	deprivation	forfeit	miss																	
لەراندنەوە	shake																			
لەرزین	quake	shake	shiver																	
لەرینەوە	shake	sway																		
لەڕی	consumption																			
لەز	acceleration	hurry																		
لەزپێدان																				
لەزک	busy																			
لەزگرتن																				
لەزگین	express																			
لەزین	hurry																			
لەزەت	pleasure																			
لەسەرتربوون	excel	surpass	transcend																	
لەسەرخشاندن	crawl																			
لەسەرخۆیی	delicacy																			
لەسەرڕۆیشتن	persist																			
لەسەرکارلابردن	fire																			
لەسەرکردن																				
لەسەرکردنەوە	defend																			
لەسەروەستان	depend																			
لەشکر	army	legion																		
لەڤا	quota																			
لەکۆڵنەبوونەوە	molest																			
لەکیسچوون	miss																			
لەکەمیدان																				
لەگژ	busy																			
لەمپەر:سەرزمانگرتن:زمانگران																				
لەمپەڕ	hindrance																			
لەناوبردن	abolish	eleminate	obliterate	overthrow	subversion	subvert														
لەناوجانتادانان																				
لەناوچوون	collapse	perish																		
لەنده																				
لەنزیک	around	near																		
لەوانەیە	ablins	might	perhaps	probably																
لەوڕووەوە	intend																			
لەوێ‌نەبوون	absence																			
لەیادکردن																				
لەیەکدان																				
ماتماتیک																				
ماتەم	funeral																			
ماددە	matter																			
ماده	material																			
مارەبڕین																				
مارەکردن																				
ماستاوکردن	fawn																			
ماسین	inflate	swell																		
ماشێن	automobile																			
ماف	quota	right																		
مافزان	jurist																			
ماقی	daze																			
ماک	matter																			
ماکوتە	conception																			
ماکە	matter																			
ماڵ	cabana	domicile	home	household	households	possession														
ماڵپەڕ	home page	homepage	site																	
ماڵی	household	households	tame																	
ماڵەوە	home																			
مامڵە	trade																			
مامناوەند	medium	moderate	temperate																	
مامەڵه																				
مامەڵە	deal	transaction																		
ماناداربوون																				
ماندوو	cumbersome	exhaust	tired	wearied	weary	wilt														
ماندوودەبێ																				
ماندەلیەتی																				
مانەوە	abide	be	remain	remaining	stand															
ماوە	break	duration	period	remaining	rest	run	term													
مایه	capital																			
متمانە	faith																			
متی																				
مرانەوە	subside																			
مردن	demise	die	perish																	
مردنی	mortal																			
مرۆ	human																			
مرۆڤ	human	human being																		
مرێنەر	mortal																			
مڕی	daze																			
مز																				
مژوولی																				
مژۆڵ	busy																			
مسۆگەری	guarantee	insurance																		
مشک	mouse	rat																		
مگێز																				
ململانێ	compete	conflict	discord																	
ملوانکە																				
مڵک	property																			
مه‌رایکردن	fawn																			
مه‌زنیی																				
مه‌ڵبه‌ند	fastness																			
مه‌نگه‌نه‌	grip																			
موبلەکردن																				
موتۆر	engine	motor																		
موچووڕک																				
موسیک																				
موشکیلە	problem																			
موفلیسی	bankruptcy	liquidation																		
موڵکایەتی																				
مووچە	pay	wage																		
مۆخ	brain																			
مۆد	fashion																			
مۆدیول	module																			
مۆرکردن	approve																			
مۆڕک																				
مۆسیقا																				
مۆڵەت	licence	license	term																	
مۆمێنت																				
مۆنە	morality																			
مێتاڵ																				
مێرد	husband	spouse																		
مێرک	fellow																			
مێرمنداڵ	minor																			
مێژووچکه																				
مێینە	female																			
میانەڕەو	moderate	temperate																		
میترۆپۆل																				
میتۆلۆژی	mythology																			
میرنشین	kingdom																			
میزاژ	temperament																			
میللی																				
میهرەبان	compassionate	gracious																		
میوانان	audience																			
میوانخانە	hotel																			
میوانی	party																			
میوه	fruit																			
میوەدان																				
مەبەست	contemplation	intent	intention	meaning	objective	opinion	purpose	target												
مەتبەخ	kitchen																			
مەترسی	danger	jeopardy	menace	peril	risk															
مەتێریا																				
مەچەک	wrist																			
مەحاڵ	impossibility																			
مەراق	hunger	interest	worry																	
مەرج	constraint	provisioner	term	wager																
مەردان																				
مەردم																				
مەردەڵا	inheritance																			
مەرگهێن	deadly																			
مەزاج																				
مەزن	great	majestic	sublime																	
مەزنترین	greatest																			
مەزنی																				
مەزەندەکردن	calculate	estimation																		
مەژیرگە	colony																			
مەسرەفکەر																				
مەسەلە	affair	matter																		
مەعنەوی	abstract	moral																		
مەکتەب	office																			
مەکینه	engine																			
مەلا	clergy																			
مەلۆتکە	babe																			
مەلەسەک																				
مەلەکردن	swim	swimming																		
مەلەوانگە	pool	pools																		
مەلەوەر																				
مەڵڵا	first																			
مەودا	distance	interval	reach	term																
مەی	drink	wine																		
مەیخانە	bar	inn																		
مەیل	affinity	mood	tendency	vein																
مەینەت																				
ناپتەوه	abstract																			
ناتەبای	conflict																			
ناجێگیر	fluid	restless																		
ناچالاککردن																				
ناخماڵی																				
ناخۆش	crucial	horrible	offensive	terrible																
ناخۆیا	abstract																			
نادروست	fake	farfetched	imprecise	inappropriate	incorrect	invalid														
نادیاری	absence	ambiguity																		
ناردن	delivery	dispatch	refer	route	send	submit	transfer	transmission												
ناردنەدەرەوە																				
ناڕازی	opponent	reluctant	unwilling																	
ناڕەزایی	protest																			
نازدار	dainty																			
ناسازی																				
ناساندن	describe	identify	introduce																	
ناسراو	famed	familiar	known																	
ناسک	dainty	delicate	elegant	fine	fragile															
ناسنامە	id																			
ناسین	acknowledge	know																		
ناسینەوە	identify	recognition	recognize																	
ناشی	inept	initiate																		
ناڤ																				
ناڤدەر	entry																			
ناکۆکی	conflict	contention	discordance	dispute	enmity	opposition	paradox	quarrel	wrangle											
ناڵین	wail																			
نامووس	honor	honour																		
نامۆ	bizarre	freaky	odd	strange	unearthly	unknown	weird													
ناندین																				
ناواخن	body																			
ناوازە	bizarre	impressive																		
ناوبژیوانی	judgement																			
ناوبۆش	hollow																			
ناوبەر	distance	interval																		
ناوپڕ	solid																			
ناوپۆش	crisp																			
ناوچاوان																				
ناوچه	district	region																		
ناوچە	area	quarter	zone																	
ناودەرکردن																				
ناوکە	core	kernel	nut																	
ناوگین	mean																			
ناولێنان	appellation																			
ناونیشان	address	header	subject	title																
ناوه																				
ناوه‌رۆک																				
ناوین	mean																			
ناوئاخن:کۆنە	wad																			
ناوئاخەن	content																			
ناوەڕاست	center	centre	mid	middle																
ناوەڕۆک	body	guts	imprecise																	
ناوەنج	mean																			
نائاسایی	abnormality	exceptional	extraordinary	surreal	unearthly	unfamiliar	unique	unnatural	unusual											
نرخ	price	rate	reputation	value	worth															
نرخاندن	estimate																			
نزاکەر																				
نزم	down	low																		
نزیک	accessible	adjacent	close	near																
نزیکبوونەوە	close																			
نزیکی	familiarity	familiarness	proximity	vicinity																
نزیکەی	approximately	around	nearly	vicinity																
نشێو																				
نشیمەن																				
نشینگە	quarter																			
نڤیشک																				
نمایش	parade																			
نمایشکردن																				
نمرە	scale																			
نموود	feature	features																		
نموونە	example	illustration	instance	model	sample	showcase														
نهێنی	clandestine	classified	code	confidential	crusaders	mystery	privileged	secrecy	secret	undercover										
نواندن	expose	parade	perform	represent																
نوچە	news																			
نوسراو	article																			
نووا	shelter																			
نوور	light																			
نووسن	coma																			
نووسینگە	office																			
نووک	apex																			
نوێن	bed	exponent																		
نۆرە	turn																			
نێت	net																			
نێردراو	apostle	consignment	deputation	dispatched	rep															
نێرینە	male	masculine																		
نێڕوان	noon																			
نیاز	intent	intention	wish																	
نیازوابوون																				
نیسبەت																				
نیسکێک	little	trifle																		
نیش	niche																			
نیشان	target																			
نیشاندان	come across	demonstrate																		
نیشاندن	point																			
نیشانکەر	bookmark																			
نیشانه	mark	symbol																		
نیشانە	brand	emblem	indication	sign	signs	trace														
نیشانەبوون	signify																			
نیشانەکەر																				
نیشانەلێدەر	marker																			
نیشتمان	country	homeland																		
نیشتن	gravitate	subside																		
نیشتنگه	domicile																			
نیشتنەوە	subside																			
نیشتەجێبوون	housing	housings	inhabit																	
نیشتەمەنی	deposit	sediment																		
نیگار	illustrate	image	picture																	
نیگارکێشان	draw	paint																		
نیگەرانی	anxiety																			
نیوجەستە	trunk																			
نیوڕان																				
نیوەڕۆ	noon																			
نەبوونی	insolvency	insolvent																		
نەتره																				
نەتوانکردن	disable																			
نەتەوی	enemy																			
نەخش	image																			
نەخشە	map	plan	scheme																	
نەخۆشوان																				
نەداری																				
نەرده	balustrade																			
نەریت	custom	temper																		
نەڕاندن	roar																			
نەزانی	folly	ignorance	ignorantness																	
نەزۆکاندن	castrate																			
نەفرین	disgust	oath																		
نەفس	psyche	spirit																		
